Method,Configuration,Recall,Latency(us)
HNSW,M=16,efC=100,efS=50,0.024,319.305
HNSW,M=16,efC=100,efS=100,0.024,413.385
HNSW,M=16,efC=100,efS=200,0.024,552.785
HNSW,M=16,efC=100,efS=300,0.024,740.755
HNSW,M=16,efC=100,efS=400,0.024,1011.26
HNSW,M=16,efC=100,efS=500,0.024,1132.43
HNSW,M=16,efC=150,efS=50,0.029,268.605
HNSW,M=16,efC=150,efS=100,0.0295,411.725
HNSW,M=16,efC=150,efS=200,0.0295,620.7
HNSW,M=16,efC=150,efS=300,0.0295,759.015
HNSW,M=16,efC=150,efS=400,0.0295,962.035
HNSW,M=16,efC=150,efS=500,0.0295,1230.87
HNSW,M=16,efC=200,efS=50,0.028,272.62
HNSW,M=16,efC=200,efS=100,0.028,360.795
HNSW,M=16,efC=200,efS=200,0.028,614.18
HNSW,M=16,efC=200,efS=300,0.028,745.45
HNSW,M=16,efC=200,efS=400,0.028,980.285
HNSW,M=16,efC=200,efS=500,0.028,1188.64
HNSW,M=24,efC=100,efS=50,0.027,284.805
HNSW,M=24,efC=100,efS=100,0.027,325.55
HNSW,M=24,efC=100,efS=200,0.027,371.935
HNSW,M=24,efC=100,efS=300,0.027,559.78
HNSW,M=24,efC=100,efS=400,0.027,607.145
HNSW,M=24,efC=100,efS=500,0.027,557.46
HNSW,M=24,efC=150,efS=50,0.026,234.48
HNSW,M=24,efC=150,efS=100,0.0265,375.36
HNSW,M=24,efC=150,efS=200,0.0265,738.415
HNSW,M=24,efC=150,efS=300,0.0265,719.73
HNSW,M=24,efC=150,efS=400,0.0265,995.075
HNSW,M=24,efC=150,efS=500,0.0265,1093.38
HNSW,M=24,efC=200,efS=50,0.026,252.475
HNSW,M=24,efC=200,efS=100,0.0265,384.01
HNSW,M=24,efC=200,efS=200,0.0265,553.14
HNSW,M=24,efC=200,efS=300,0.0265,736.595
HNSW,M=24,efC=200,efS=400,0.0265,942.89
HNSW,M=24,efC=200,efS=500,0.0265,1150.95
HNSW,M=8,efC=100,efS=50,0.031,233.03
HNSW,M=8,efC=100,efS=100,0.031,453.485
HNSW,M=8,efC=100,efS=200,0.031,553.865
HNSW,M=8,efC=100,efS=300,0.031,745.82
HNSW,M=8,efC=100,efS=400,0.031,904.415
HNSW,M=8,efC=100,efS=500,0.031,1103.88
HNSW,M=8,efC=150,efS=50,0.0345,427.48
HNSW,M=8,efC=150,efS=100,0.0345,282.58
HNSW,M=8,efC=150,efS=200,0.0345,361.205
HNSW,M=8,efC=150,efS=300,0.0345,586.25
HNSW,M=8,efC=150,efS=400,0.0345,598.35
HNSW,M=8,efC=150,efS=500,0.0345,660.595
HNSW,M=8,efC=200,efS=50,0.033,254.305
HNSW,M=8,efC=200,efS=100,0.033,302.075
HNSW,M=8,efC=200,efS=200,0.0335,367.675
HNSW,M=8,efC=200,efS=300,0.0335,627.765
HNSW,M=8,efC=200,efS=400,0.0335,540.19
HNSW,M=8,efC=200,efS=500,0.0335,711.435
