Method,Configuration,Recall,Latency(us)
HNSW,M=16,efC=100,efS=50,0.969,74.005
HNSW,M=16,efC=100,efS=100,0.988,125.765
HNSW,M=16,efC=100,efS=200,0.998,247.89
HNSW,M=16,efC=100,efS=300,0.999,363.895
HNSW,M=16,efC=100,efS=400,1,374.745
HNSW,M=16,efC=100,efS=500,1,663.675
HNSW,M=16,efC=150,efS=50,0.9675,97.015
HNSW,M=16,efC=150,efS=100,0.991,143.13
HNSW,M=16,efC=150,efS=200,0.998,339.53
HNSW,M=16,efC=150,efS=300,0.9985,386.535
HNSW,M=16,efC=150,efS=400,0.9995,454.35
HNSW,M=16,efC=150,efS=500,0.9995,636.315
HNSW,M=16,efC=200,efS=50,0.9695,91.46
HNSW,M=16,efC=200,efS=100,0.9905,166.29
HNSW,M=16,efC=200,efS=200,0.999,374.72
HNSW,M=16,efC=200,efS=300,0.9995,820.08
HNSW,M=16,efC=200,efS=400,1,634.32
HNSW,M=16,efC=200,efS=500,1,779.765
HNSW,M=24,efC=100,efS=50,0.976,106.175
HNSW,M=24,efC=100,efS=100,0.994,170.955
HNSW,M=24,efC=100,efS=200,0.998,444.66
HNSW,M=24,efC=100,efS=300,0.999,511.635
HNSW,M=24,efC=100,efS=400,1,670.365
HNSW,M=24,efC=100,efS=500,1,904.49
HNSW,M=24,efC=150,efS=50,0.9755,82.235
HNSW,M=24,efC=150,efS=100,0.9945,204.31
HNSW,M=24,efC=150,efS=200,0.999,296.495
HNSW,M=24,efC=150,efS=300,0.9995,473.43
HNSW,M=24,efC=150,efS=400,1,677.025
HNSW,M=24,efC=150,efS=500,1,718.6
HNSW,M=24,efC=200,efS=50,0.9795,134.945
HNSW,M=24,efC=200,efS=100,0.995,158.91
HNSW,M=24,efC=200,efS=200,0.999,333.83
HNSW,M=24,efC=200,efS=300,1,600.295
HNSW,M=24,efC=200,efS=400,1,476.015
HNSW,M=24,efC=200,efS=500,1,1059.76
HNSW,M=8,efC=100,efS=50,0.921,61.25
HNSW,M=8,efC=100,efS=100,0.967,132.07
HNSW,M=8,efC=100,efS=200,0.9895,186.21
HNSW,M=8,efC=100,efS=300,0.9925,297.89
HNSW,M=8,efC=100,efS=400,0.995,525.22
HNSW,M=8,efC=100,efS=500,0.9965,350.84
HNSW,M=8,efC=150,efS=50,0.924,43.19
HNSW,M=8,efC=150,efS=100,0.966,131.68
HNSW,M=8,efC=150,efS=200,0.9915,199.83
HNSW,M=8,efC=150,efS=300,0.994,340.02
HNSW,M=8,efC=150,efS=400,0.997,313.19
HNSW,M=8,efC=150,efS=500,0.998,337.48
HNSW,M=8,efC=200,efS=50,0.9325,49.835
HNSW,M=8,efC=200,efS=100,0.9715,102.86
HNSW,M=8,efC=200,efS=200,0.992,205.145
HNSW,M=8,efC=200,efS=300,0.994,302.63
HNSW,M=8,efC=200,efS=400,0.9965,365.165
HNSW,M=8,efC=200,efS=500,0.9975,489.71
