Method,Configuration,Recall,Latency(us)
HNSW,M=16,efConstruction=100,efSearch=50,0.969,128436
HNSW,M=16,efConstruction=100,efSearch=100,0.988,125510
HNSW,M=16,efConstruction=100,efSearch=200,0.998,122810
HNSW,M=16,efConstruction=100,efSearch=300,0.999,127969
HNSW,M=16,efConstruction=100,efSearch=400,1,133189
HNSW,M=16,efConstruction=100,efSearch=500,1,118027
HNSW,M=16,efConstruction=150,efSearch=50,0.9675,122592
HNSW,M=16,efConstruction=150,efSearch=100,0.991,131798
HNSW,M=16,efConstruction=150,efSearch=200,0.998,130544
HNSW,M=16,efConstruction=150,efSearch=300,0.9985,121181
HNSW,M=16,efConstruction=150,efSearch=400,0.9995,122249
HNSW,M=16,efConstruction=150,efSearch=500,0.9995,127666
HNSW,M=16,efConstruction=200,efSearch=50,0.9695,153791
HNSW,M=16,efConstruction=200,efSearch=100,0.9905,181637
HNSW,M=16,efConstruction=200,efSearch=200,0.999,140630
HNSW,M=16,efConstruction=200,efSearch=300,0.9995,125697
HNSW,M=16,efConstruction=200,efSearch=400,1,160035
HNSW,M=16,efConstruction=200,efSearch=500,1,138588
HNSW,M=24,efConstruction=100,efSearch=50,0.976,160900
HNSW,M=24,efConstruction=100,efSearch=100,0.994,127620
HNSW,M=24,efConstruction=100,efSearch=200,0.998,167362
HNSW,M=24,efConstruction=100,efSearch=300,0.999,157838
HNSW,M=24,efConstruction=100,efSearch=400,1,121629
HNSW,M=24,efConstruction=100,efSearch=500,1,161599
HNSW,M=24,efConstruction=150,efSearch=50,0.9755,163526
HNSW,M=24,efConstruction=150,efSearch=100,0.9945,162551
HNSW,M=24,efConstruction=150,efSearch=200,0.999,168239
HNSW,M=24,efConstruction=150,efSearch=300,0.9995,123777
HNSW,M=24,efConstruction=150,efSearch=400,1,136866
HNSW,M=24,efConstruction=150,efSearch=500,1,123634
HNSW,M=24,efConstruction=200,efSearch=50,0.9795,144768
HNSW,M=24,efConstruction=200,efSearch=100,0.995,126010
HNSW,M=24,efConstruction=200,efSearch=200,0.999,122701
HNSW,M=24,efConstruction=200,efSearch=300,1,120378
HNSW,M=24,efConstruction=200,efSearch=400,1,120707
HNSW,M=24,efConstruction=200,efSearch=500,1,120245
HNSW,M=8,efConstruction=100,efSearch=50,0.921,126615
HNSW,M=8,efConstruction=100,efSearch=100,0.967,124238
HNSW,M=8,efConstruction=100,efSearch=200,0.9895,169699
HNSW,M=8,efConstruction=100,efSearch=300,0.9925,194286
HNSW,M=8,efConstruction=100,efSearch=400,0.995,135423
HNSW,M=8,efConstruction=100,efSearch=500,0.9965,124701
HNSW,M=8,efConstruction=150,efSearch=50,0.924,125220
HNSW,M=8,efConstruction=150,efSearch=100,0.966,128930
HNSW,M=8,efConstruction=150,efSearch=200,0.9915,123274
HNSW,M=8,efConstruction=150,efSearch=300,0.994,119571
HNSW,M=8,efConstruction=150,efSearch=400,0.997,119133
HNSW,M=8,efConstruction=150,efSearch=500,0.998,129978
HNSW,M=8,efConstruction=200,efSearch=50,0.9325,195277
HNSW,M=8,efConstruction=200,efSearch=100,0.9715,160043
HNSW,M=8,efConstruction=200,efSearch=200,0.992,126575
HNSW,M=8,efConstruction=200,efSearch=300,0.994,122982
HNSW,M=8,efConstruction=200,efSearch=400,0.9965,124071
HNSW,M=8,efConstruction=200,efSearch=500,0.9975,125659
