Method,Configuration,Recall,Latency(us)
HNSW,M=16,efC=100,efS=50,0.029,382.835
HNSW,M=16,efC=100,efS=100,0.029,480.22
HNSW,M=16,efC=100,efS=200,0.029,678.995
HNSW,M=16,efC=100,efS=300,0.029,881.84
HNSW,M=16,efC=100,efS=400,0.029,994.025
HNSW,M=16,efC=100,efS=500,0.029,1299.52
HNSW,M=16,efC=150,efS=50,0.0345,347.62
HNSW,M=16,efC=150,efS=100,0.035,480.61
HNSW,M=16,efC=150,efS=200,0.035,667.85
HNSW,M=16,efC=150,efS=300,0.035,786.11
HNSW,M=16,efC=150,efS=400,0.035,1047.21
HNSW,M=16,efC=150,efS=500,0.035,1297.85
HNSW,M=16,efC=200,efS=50,0.0295,295.06
HNSW,M=16,efC=200,efS=100,0.0295,374.315
HNSW,M=16,efC=200,efS=200,0.0295,628.09
HNSW,M=16,efC=200,efS=300,0.0295,791.32
HNSW,M=16,efC=200,efS=400,0.0295,921.76
HNSW,M=16,efC=200,efS=500,0.0295,1323.62
HNSW,M=24,efC=100,efS=50,0.03,455.445
HNSW,M=24,efC=100,efS=100,0.03,682.5
HNSW,M=24,efC=100,efS=200,0.0305,732.755
HNSW,M=24,efC=100,efS=300,0.0305,1012.63
HNSW,M=24,efC=100,efS=400,0.0305,1154.56
HNSW,M=24,efC=100,efS=500,0.0305,1104.48
HNSW,M=24,efC=150,efS=50,0.032,468.275
HNSW,M=24,efC=150,efS=100,0.0325,542.025
HNSW,M=24,efC=150,efS=200,0.0325,705.36
HNSW,M=24,efC=150,efS=300,0.0325,1090.72
HNSW,M=24,efC=150,efS=400,0.0325,1231.34
HNSW,M=24,efC=150,efS=500,0.0325,1206.23
HNSW,M=24,efC=200,efS=50,0.0275,325.92
HNSW,M=24,efC=200,efS=100,0.028,557.105
HNSW,M=24,efC=200,efS=200,0.028,835.26
HNSW,M=24,efC=200,efS=300,0.028,939.675
HNSW,M=24,efC=200,efS=400,0.028,1121.82
HNSW,M=24,efC=200,efS=500,0.028,1383.93
HNSW,M=8,efC=100,efS=50,0.049,1032.89
HNSW,M=8,efC=100,efS=100,0.0515,1436.96
HNSW,M=8,efC=100,efS=200,0.0525,2182.72
HNSW,M=8,efC=100,efS=300,0.0545,3064.09
HNSW,M=8,efC=100,efS=400,0.0555,4024.76
HNSW,M=8,efC=100,efS=500,0.057,4916.31
HNSW,M=8,efC=150,efS=50,0.0565,1152.92
HNSW,M=8,efC=150,efS=100,0.057,1750.71
HNSW,M=8,efC=150,efS=200,0.0585,2965.15
HNSW,M=8,efC=150,efS=300,0.061,3698.61
HNSW,M=8,efC=150,efS=400,0.0615,4389.38
HNSW,M=8,efC=150,efS=500,0.0615,4804.94
HNSW,M=8,efC=200,efS=50,0.063,1542.58
HNSW,M=8,efC=200,efS=100,0.0645,2330.32
HNSW,M=8,efC=200,efS=200,0.068,3476.05
HNSW,M=8,efC=200,efS=300,0.068,5331.91
HNSW,M=8,efC=200,efS=400,0.0685,5729.56
HNSW,M=8,efC=200,efS=500,0.0685,6557.21
