Method,Configuration,Recall,Latency(us)
Flat-Search(暴力搜索),k=10,1,3409
Flat-Search-SIMD(SIMD优化暴力搜索),k=10,1,2507
HNSW(Serial),M=8,efC=200,efS=50,0.9325,44
HNSW(Serial),M=8,efC=200,efS=100,0.9715,87
HNSW(Serial),M=8,efC=200,efS=200,0.992,181
HNSW(Serial),M=8,efC=200,efS=300,0.994,324
HNSW(Serial),M=8,efC=200,efS=400,0.9965,344
HNSW(Serial),M=8,efC=200,efS=500,0.9975,586
HNSW(OpenMP),M=16,efC=100,efS=50,0.969,81
HNSW(OpenMP),M=16,efC=100,efS=100,0.988,146
HNSW(OpenMP),M=16,efC=100,efS=200,0.998,382
HNSW(OpenMP),M=16,efC=100,efS=300,0.999,436
HNSW(OpenMP),M=16,efC=100,efS=400,1,629
HNSW(OpenMP),M=16,efC=100,efS=500,1,693
HNSW(OpenMP),M=16,efC=150,efS=50,0.9675,103
HNSW(OpenMP),M=16,efC=150,efS=100,0.991,143
HNSW(OpenMP),M=16,efC=150,efS=200,0.998,626
HNSW(OpenMP),M=16,efC=150,efS=300,0.9985,384
HNSW(OpenMP),M=16,efC=150,efS=400,0.9995,813
HNSW(OpenMP),M=16,efC=150,efS=500,0.9995,584
HNSW(OpenMP),M=16,efC=200,efS=50,0.9695,87
HNSW(OpenMP),M=16,efC=200,efS=100,0.9905,176
HNSW(OpenMP),M=16,efC=200,efS=200,0.999,353
HNSW(OpenMP),M=16,efC=200,efS=300,0.9995,393
HNSW(OpenMP),M=16,efC=200,efS=400,1,504
HNSW(OpenMP),M=16,efC=200,efS=500,1,683
HNSW(OpenMP),M=24,efC=100,efS=50,0.976,86
HNSW(OpenMP),M=24,efC=100,efS=100,0.994,141
HNSW(OpenMP),M=24,efC=100,efS=200,0.998,468
HNSW(OpenMP),M=24,efC=100,efS=300,0.999,437
HNSW(OpenMP),M=24,efC=100,efS=400,1,577
HNSW(OpenMP),M=24,efC=100,efS=500,1,643
HNSW(OpenMP),M=24,efC=150,efS=50,0.9755,89
HNSW(OpenMP),M=24,efC=150,efS=100,0.9945,177
